DISTRICT,ARSON_mean,ARSON_std,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY_mean,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY_std,ATTEMPT TO MURDER_mean,ATTEMPT TO MURDER_std,BURGLARY_mean,BURGLARY_std,CAUSING DEATH BY NEGLIGENCE_mean,CAUSING DEATH BY NEGLIGENCE_std,CHEATING_mean,CHEATING_std,COUNTERFIETING_mean,COUNTERFIETING_std,CRIMINAL BREACH OF TRUST_mean,CRIMINAL BREACH OF TRUST_std,CRUELTY BY HUSBAND OR HIS RELATIVES_mean,CRUELTY BY HUSBAND OR HIS RELATIVES_std,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER_mean,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER_std,DACOITY_mean,DACOITY_std,DOWRY DEATHS_mean,DOWRY DEATHS_std,HURT/GREVIOUS HURT_mean,HURT/GREVIOUS HURT_std,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES_mean,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES_std,INSULT TO MODESTY OF WOMEN_mean,INSULT TO MODESTY OF WOMEN_std,KIDNAPPING & ABDUCTION_mean,KIDNAPPING & ABDUCTION_std,MURDER_mean,MURDER_std,OTHER IPC CRIMES_mean,OTHER IPC CRIMES_std,RAPE_mean,RAPE_std,RIOTS_mean,RIOTS_std,ROBBERY_mean,ROBBERY_std,THEFT_mean,THEFT_std,TOTAL IPC CRIMES_mean,TOTAL IPC CRIMES_std
AMRAVATI COMMR.,13.142857142857142,4.521013209399022,51.142857142857146,28.530300068138466,29.714285714285715,9.611119933370219,232.92857142857142,35.60783035257248,70.35714285714286,9.467410846259297,56.785714285714285,13.9404148014026,4.285714285714286,3.383866050917124,20.428571428571427,7.111359122659223,75.35714285714286,19.913687379662885,1.7142857142857142,1.3259870882635916,4.0,2.6311740579210876,2.7857142857142856,2.3916062008157235,381.0,98.04159242971241,0.0,0.0,19.428571428571427,6.902778545509892,20.571428571428573,7.663241789561043,24.142857142857142,8.538214034626847,787.2857142857143,81.22942681208441,20.642857142857142,5.062792523091198,77.14285714285714,24.021967967985997,45.214285714285715,14.952121390155115,797.3571428571429,117.10390333299816,2781.4285714285716,236.15077135844112
AMRAVATI RURAL,60.92857142857143,16.438530187497747,164.07142857142858,89.72561960324828,38.142857142857146,12.859340471526421,268.0,58.301603091826934,176.5,42.83196146660718,45.785714285714285,18.2258420568521,1.6428571428571428,1.5984195491000022,14.428571428571429,4.61959514899946,134.92857142857142,32.59651771329213,3.0,1.7541160386140584,8.214285714285714,3.641186861209097,5.142857142857143,3.393594483211498,857.5,241.5685123393489,0.0,0.0,31.857142857142858,8.216841456209528,29.071428571428573,16.42448587517236,62.857142857142854,9.289010404005062,1237.0,624.5409391027819,58.785714285714285,16.971372146278345,98.64285714285714,21.93559503798175,32.285714285714285,9.24394663823572,925.1428571428571,123.17083642264896,4296.0,908.4681951166268
AMRELI,9.142857142857142,5.332875438219089,22.071428571428573,4.196413958356601,11.857142857142858,5.855400437691199,104.35714285714286,20.273541464590824,107.42857142857143,25.806124156022424,11.714285714285714,7.1514234347336165,8.785714285714286,4.870295701472368,29.928571428571427,12.43731535287311,129.28571428571428,23.78567303563727,1.5,1.0919284281983377,1.8571428571428572,1.7032612545052805,0.6428571428571429,1.0082080720186268,273.92857142857144,75.6931703917602,0.0,0.0,2.357142857142857,2.706321456179185,51.5,19.198357301522517,25.071428571428573,6.15772542564074,1228.642857142857,402.04967300128425,8.142857142857142,3.347953286530625,40.857142857142854,13.592176159366563,15.071428571428571,5.863371118999792,164.28571428571428,38.32739243659829,2271.285714285714,419.24830692221377
AMRITSAR,3.3,2.5407785333546005,12.9,6.26187760269323,44.2,14.920530225907594,109.0,34.64743056049675,98.7,30.96969845223266,204.9,62.52368440128197,6.1,2.378141197564929,21.1,3.7549966711037173,64.1,13.83594352884303,5.0,2.9814239699997196,1.6,1.7126976771553506,5.3,2.4517567397911058,190.6,43.4234959440163,0.0,0.0,2.3,3.945461527713414,34.9,11.580155439371271,47.0,5.185449728701348,450.3,143.4263651572549,13.5,6.4161255183067185,0.0,0.0,11.3,6.750308634919344,252.5,150.83047879435156,1587.8,448.22558804443304
AMRITSAR RURAL,5.0,1.5275252316519468,26.142857142857142,29.874340000679354,43.285714285714285,15.413352282077659,70.0,33.52113760997181,110.14285714285714,46.56332094194804,107.14285714285714,24.91604952253715,4.428571428571429,2.9920529661723827,7.714285714285714,4.15187851918806,39.285714285714285,15.32660307781088,2.2857142857142856,1.7043362064926932,0.8571428571428571,1.0690449676496976,4.285714285714286,2.4976179127511156,162.42857142857142,40.161578417093885,0.0,0.0,1.2857142857142858,1.7994708216848745,44.42857142857143,28.73938727517309,38.714285714285715,7.973169292786186,239.85714285714286,56.15878848238737,19.0,9.71253485622231,0.0,0.0,5.857142857142857,3.532165125838609,117.85714285714286,61.35261084210563,1064.857142857143,335.09224032169044
AMROHA,0.0,0.0,69.0,16.97056274847714,71.5,12.020815280171307,52.5,3.5355339059327378,194.0,5.656854249492381,128.5,16.263455967290593,1.5,0.7071067811865476,30.5,6.363961030678928,197.5,37.476659402887016,9.0,0.0,4.0,1.4142135623730951,19.5,4.949747468305833,118.0,1.4142135623730951,0.0,0.0,0.0,0.0,116.5,4.949747468305833,62.5,3.5355339059327378,993.0,2.8284271247461903,29.0,8.48528137423857,39.0,7.0710678118654755,41.0,4.242640687119285,339.0,84.8528137423857,2613.5,300.5203820042827
ANAND,15.857142857142858,12.58116506074514,24.357142857142858,3.3651412784868078,13.428571428571429,8.382346703861412,130.21428571428572,29.548339980519984,218.14285714285714,35.924829945225994,31.285714285714285,21.71999635723362,5.428571428571429,3.6101200856712556,61.785714285714285,25.374665049486396,164.35714285714286,39.22637876746707,1.6428571428571428,1.0082080720186268,8.0,2.961288700756947,0.14285714285714285,0.36313651960128146,357.07142857142856,135.82254502203872,0.0,0.0,2.7142857142857144,1.3827826698682306,46.42857142857143,15.265417355348234,28.928571428571427,8.343254167882584,1786.642857142857,182.36675099406662,10.071428571428571,3.407328881967532,44.214285714285715,41.967347328110236,14.857142857142858,6.298438669252062,389.35714285714283,88.94130055859846,3400.285714285714,362.9001618524405
ANANTAPUR,34.642857142857146,20.284921049341605,199.92857142857142,86.21035479990368,112.0,26.99002664803313,230.71428571428572,63.37486588840743,447.7857142857143,143.18905124207086,135.78571428571428,62.2972756182046,9.214285714285714,7.371239029848702,18.428571428571427,9.33738792097732,140.78571428571428,67.16361030685106,4.428571428571429,2.593313464522699,10.571428571428571,4.2736092783192365,15.857142857142858,8.291396308659523,1446.0,640.0557668011317,0.0,0.0,49.357142857142854,51.91206639465084,76.71428571428571,21.26184220771884,158.0,15.39730246104567,1521.0714285714287,874.4661197013264,23.5,7.111745431110641,111.64285714285714,52.63021528019396,21.214285714285715,7.0293732232744555,530.6428571428571,130.02639208007983,5372.571428571428,1135.515112813815
ANANTNAG,23.714285714285715,13.550069948321138,85.71428571428571,33.653045516378945,37.214285714285715,32.82629942692192,123.14285714285714,25.458434125685496,24.785714285714285,9.807207486400943,28.857142857142858,9.773253476528863,2.2857142857142856,1.7288756430151326,8.5,3.736514212677166,2.2142857142857144,2.8603004529801903,1.5,2.103111248383433,2.0,2.253202848596432,0.0,0.0,19.071428571428573,19.173155455216293,0.0,0.0,31.642857142857142,16.406411236779654,78.42857142857143,15.295621725057273,30.285714285714285,31.88785293548571,598.6428571428571,114.15415160943701,13.785714285714286,5.161671932897048,118.78571428571429,53.89045665682672,12.142857142857142,9.08809147144804,113.64285714285714,31.3015289448569,1371.2142857142858,118.2586334928845
ANDAMAN,8.0,3.8873012632301998,16.8,8.702490065109718,4.1,2.8460498941515415,70.8,14.218923228493,3.2,3.0477678535099892,19.6,14.323252268795505,0.9,1.3703203194062976,5.7,4.137900702315393,9.7,7.273238618387272,1.8,1.3165611772087666,0.4,0.5163977794943222,0.3,0.6749485577105528,91.0,14.854853303438128,0.0,0.0,3.7,2.79085809185793,7.3,6.272515001532037,11.8,4.1041983924323695,363.8,59.49752562548762,9.2,7.345444544447637,11.5,4.006938426723769,6.3,3.8600518131237562,91.8,29.077673756872482,737.7,133.49910528206215
ANGUL,18.142857142857142,6.150136244358804,177.35714285714286,88.63547400870182,61.57142857142857,27.227571675429658,123.5,37.96506491297169,172.71428571428572,55.34149725731424,40.714285714285715,17.242294026512347,0.14285714285714285,0.5345224838248487,9.642857142857142,6.428388275779228,56.0,15.615574079941917,0.7857142857142857,1.3688047244316386,16.428571428571427,9.435728219537008,12.0,6.770978795281658,43.42857142857143,30.565728132399137,0.0,0.0,6.428571428571429,5.416701887741223,39.214285714285715,33.95059435625328,51.0,10.662659503721745,1127.0714285714287,413.05847309769865,42.214285714285715,15.151433399712847,118.64285714285714,35.402318791629675,57.642857142857146,29.455591457851735,358.14285714285717,166.07081767582312,2535.1428571428573,796.4315468332535
ANJAW,0.0,0.0,0.16666666666666666,0.408248290463863,0.16666666666666666,0.408248290463863,3.1666666666666665,1.4719601443879744,3.3333333333333335,2.6583202716502514,0.5,0.5477225575051662,0.0,0.0,0.3333333333333333,0.5163977794943223,0.3333333333333333,0.816496580927726,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,1.505545305418162,0.0,0.0,0.0,0.0,0.3333333333333333,0.5163977794943223,0.8333333333333334,0.983192080250175,6.166666666666667,2.857738033247041,0.16666666666666666,0.408248290463863,0.3333333333333333,0.5163977794943223,0.16666666666666666,0.408248290463863,3.3333333333333335,2.6583202716502514,23.666666666666668,5.853773711604051
ANUPPUR,6.25,4.287932326467343,74.41666666666667,27.890885879647406,11.333333333333334,6.555127532679816,103.08333333333333,33.38333371155388,30.416666666666668,32.16847223696839,15.5,7.692971999287283,0.9166666666666666,1.378954368902449,4.833333333333333,6.422026490324082,45.75,29.53926508595266,0.5833333333333334,0.7929614610987591,1.75,1.2154310870109943,6.833333333333333,3.5376760048302214,191.75,124.63555964199273,0.0,0.0,4.166666666666667,3.4333480435107053,16.666666666666668,29.647423108420348,28.583333333333332,7.982461836407173,779.5833333333334,233.21681614612038,45.333333333333336,20.544113659649717,14.916666666666666,7.341765125057812,14.583333333333334,5.468227788919839,108.83333333333333,36.40387924716848,1532.6666666666667,473.22036637439345
ARARIA,22.642857142857142,18.399862636849903,11.571428571428571,14.302846869467231,58.857142857142854,56.556108481696356,49.357142857142854,14.825171644392999,45.07142857142857,24.975262486383123,44.42857142857143,29.40882726120035,0.7142857142857143,0.9944903161976938,35.142857142857146,17.61492873348383,36.07142857142857,25.436086678074233,7.214285714285714,4.886064507722589,29.928571428571427,13.129322940621151,14.642857142857142,7.196229171289245,140.92857142857142,145.03074702426926,0.5714285714285714,1.3985864135061359,0.5,1.8708286933869707,78.57142857142857,30.12975601962614,57.785714285714285,10.289491064849923,1286.2857142857142,459.3372196096037,50.0,22.668174912113102,274.64285714285717,88.69533605191786,43.214285714285715,12.77725486003319,213.07142857142858,58.127795927083454,2509.0,557.4447195773007
ARIYALUR,8.571428571428571,5.968169536721256,41.0,15.110702608857515,33.0,7.916228058025278,36.42857142857143,8.423323628614835,115.57142857142857,27.57327899045948,13.428571428571429,6.67974906856894,0.2857142857142857,0.7559289460184545,0.7142857142857143,1.4960264830861913,9.714285714285714,3.1471831698777724,0.7142857142857143,1.1126972805283737,0.8571428571428571,1.2149857925879117,2.0,1.0,263.2857142857143,163.82787134236784,0.0,0.0,1.7142857142857142,1.889822365046136,24.428571428571427,10.58075521654201,25.0,7.745966692414834,1179.7142857142858,286.4051409488048,12.857142857142858,6.229729031789731,44.857142857142854,26.162495876276605,8.571428571428571,3.505098327538656,96.85714285714286,23.975185584464697,1975.0,270.98892966318755
ARWAL,6.428571428571429,5.6393437386098215,5.071428571428571,6.145220603341776,31.928571428571427,27.181623559689353,19.0,11.635489477654792,23.428571428571427,17.601198760374185,13.571428571428571,11.560638029466697,0.2857142857142857,1.0690449676496976,5.357142857142857,5.062792523091197,9.214285714285714,8.340619525307103,2.7142857142857144,2.946407758834252,4.571428571428571,3.501961773597231,13.071428571428571,4.5482758477046215,97.0,104.85007611603561,0.0,0.0,0.0,0.0,14.857142857142858,8.34687544356148,26.785714285714285,7.697937500281602,290.2857142857143,150.30862024076106,3.0714285714285716,2.5559669467673154,45.857142857142854,18.31710903817749,7.928571428571429,5.180797172314251,57.357142857142854,18.441621582534616,683.7857142857143,157.4934326207963
ASANSOL,2.0,2.1213203435596424,21.46153846153846,18.971976634918605,11.0,13.285330255586423,9.23076923076923,7.682814655166492,99.61538461538461,62.59730886326566,38.61538461538461,36.847746338906674,1.0,1.4142135623730951,14.76923076923077,25.775161965717583,233.07692307692307,137.9894087351523,8.23076923076923,4.693148306376118,4.538461538461538,4.683577418586934,9.76923076923077,5.890017630899562,77.76923076923077,52.76860469091106,0.0,0.0,1.2307692307692308,2.087815690853567,31.307692307692307,35.843141174160074,34.69230769230769,16.260302454057733,834.3076923076923,626.9763930451429,16.153846153846153,11.297832785141832,74.38461538461539,77.14546698881975,16.23076923076923,20.261432353751324,298.9230769230769,290.02541886831847,1881.6923076923076,1331.570900892087
ASHOK NAGAR,10.416666666666666,6.529072512906246,116.91666666666667,34.211795768374536,26.416666666666668,7.440165361472862,100.41666666666667,17.819592553924426,62.166666666666664,21.43418396917042,10.916666666666666,6.345482764546092,0.3333333333333333,0.4923659639173309,5.416666666666667,3.7284735685686643,38.416666666666664,18.203188198940882,4.0,2.412090756622109,1.25,0.8660254037844386,8.833333333333334,3.4333480435107053,773.4166666666666,196.24820014615693,0.0,0.0,6.916666666666667,4.294993561924127,13.333333333333334,18.13752179791101,28.583333333333332,5.5178772817968404,940.6666666666666,381.59172216420313,50.5,15.791251893489521,29.333333333333332,10.722392315602756,13.333333333333334,5.087119801890641,129.16666666666666,38.04024981595949,2402.6666666666665,415.8269599317251
AURAIYA,5.0,4.819830830098628,21.285714285714285,16.776487995124292,32.5,11.574175498131106,24.5,8.838290819801339,130.5,46.89390644357177,32.0,19.283312833798913,0.7142857142857143,0.9944903161976938,16.142857142857142,7.604220921578739,40.07142857142857,34.617612870894504,10.928571428571429,3.812212878757826,4.0,2.801098685543558,23.142857142857142,6.573339425953235,113.0,61.93420826850178,0.0,0.0,6.5,7.366765285335944,54.357142857142854,25.107789606038576,38.92857142857143,12.200027022128245,370.85714285714283,133.41367542800398,11.071428571428571,4.4109005833326105,22.214285714285715,12.601456395857713,16.928571428571427,7.415828038358595,99.21428571428571,41.244446845659056,1086.5,264.66749822255207
AURANGABAD,15.357142857142858,10.760377051280047,13.214285714285714,12.704805701469343,82.0,87.31375783742392,98.28571428571429,21.54576014485867,88.78571428571429,66.75233049395075,70.71428571428571,56.98640670765748,1.0,1.3587324409735149,22.214285714285715,21.444664286801654,62.285714285714285,50.134325062281924,2.142857142857143,2.7971728270122718,25.714285714285715,6.9440463866379964,30.357142857142858,5.062792523091197,622.2857142857143,518.3386817622132,0.0,0.0,0.14285714285714285,0.5345224838248488,46.857142857142854,19.790662689013967,82.07142857142857,12.492855100873804,897.9285714285714,499.26322089281086,18.642857142857142,5.637882074477462,262.64285714285717,86.98064076639047,31.857142857142858,7.644577191680416,264.35714285714283,89.1486288283674,2762.214285714286,581.0108139562168
AURANGABAD COMMR.,15.142857142857142,9.710083124552245,67.42857142857143,59.53888746759651,43.785714285714285,28.46368420779922,267.35714285714283,55.68677117158512,144.71428571428572,27.619470755884596,152.85714285714286,52.69631010707579,2.2857142857142856,1.2666473875533018,20.0,7.999999999999999,132.57142857142858,24.91435880622406,0.7142857142857143,1.3827826698682306,14.428571428571429,7.782764841072136,5.214285714285714,2.6941124249447643,390.14285714285717,110.36642266897688,0.0,0.0,19.928571428571427,11.512296340564165,29.571428571428573,14.200294069080106,34.642857142857146,5.930457796016228,728.5,145.8116540662592,19.5,7.261595501731643,149.5,32.606629811931,97.71428571428571,56.24456017652329,829.3571428571429,281.1401531519212,3230.4285714285716,802.7491910530114
AURANGABAD RURAL,34.857142857142854,9.804686029234599,73.85714285714286,43.31966535643375,33.57142857142857,17.131681338809262,161.35714285714286,38.74692472731451,246.21428571428572,45.55669092364027,51.285714285714285,22.666235720962618,1.1428571428571428,0.7703288865196432,11.0,3.2581259360842107,244.42857142857142,33.378284708922514,1.8571428571428572,1.747840111378914,15.714285714285714,4.53072538645552,24.928571428571427,11.31686478541776,693.9285714285714,187.7516626109788,0.0,0.0,13.0,7.411010519698168,14.142857142857142,8.356086154664505,52.42857142857143,9.29610576626484,705.3571428571429,264.8812817218186,18.428571428571427,8.527911510169107,225.85714285714286,62.761890865834694,39.0,9.623688721866715,464.5,201.93744271241715,3163.0714285714284,602.6603156372221
AWANTIPORA,1.2857142857142858,2.334641182398154,20.0,8.29272155382241,3.7857142857142856,2.2592909516916153,23.285714285714285,10.75194845618205,11.714285714285714,10.261418191298086,6.285714285714286,3.3838660509171237,0.9285714285714286,0.9168747682531899,1.2857142857142858,1.5406577730392867,0.5,0.8548504142651103,0.07142857142857142,0.2672612419124244,0.2857142857142857,0.6112498455021266,0.0,0.0,0.7142857142857143,1.6374732612530445,0.0,0.0,3.142857142857143,2.1788191176076883,15.714285714285714,5.51122730193796,11.928571428571429,9.746512478548695,220.28571428571428,45.05113090261326,4.5,2.472930370104386,21.428571428571427,17.614304875973282,4.357142857142857,4.235511827342764,29.785714285714285,12.564777211460074,386.2142857142857,61.97788510233503
AZAMGARH,1.6428571428571428,2.134231724753677,26.642857142857142,22.32834398371149,63.857142857142854,26.08818519164195,86.5,29.48206756135512,117.0,137.51027933604428,82.07142857142857,34.44162125576081,3.9285714285714284,2.4640269015229057,35.357142857142854,12.664955542799941,94.92857142857143,41.94403649867521,26.642857142857142,5.314814460284832,3.5,2.503843199809199,28.142857142857142,5.418730235270748,285.7142857142857,44.95370023518826,0.0,0.0,16.214285714285715,14.433820174685732,73.92857142857143,50.98938695863662,78.78571428571429,21.18845321042925,552.3571428571429,123.74701683606024,19.0,11.170014806133013,107.35714285714286,56.231126259746574,59.57142857142857,22.376891534019524,195.78571428571428,69.67305910346671,1975.5,446.02168798596125
BADAUN,12.5,12.05595926694155,53.214285714285715,33.38165910848598,157.92857142857142,49.74467777594874,56.142857142857146,27.003866227057028,74.42857142857143,89.76611857463841,57.357142857142854,26.569523150398474,1.2142857142857142,1.1217137594956024,26.571428571428573,13.72652841827031,47.285714285714285,18.125326825397455,37.07142857142857,9.433689919353164,6.928571428571429,7.569821517195621,43.714285714285715,11.0064915910047,300.57142857142856,133.04233813438387,0.0,0.0,17.357142857142858,24.41187334965427,93.57142857142857,33.15398638454829,141.0,55.07617103053384,928.8571428571429,188.97246732419356,31.071428571428573,16.615397334142465,24.5,17.60135484295719,39.0,17.404685487623063,208.64285714285714,63.764720343145555,2376.5714285714284,396.9851216521682
BADDIPOLICEDIST,1.4,0.8944271909999159,8.4,4.878524367060187,4.0,1.8708286933869707,33.8,14.184498581197715,51.8,9.038805230781334,10.6,6.730527468185536,0.0,0.0,16.6,11.081516141756055,11.6,6.348228099241552,0.2,0.4472135954999579,0.4,0.5477225575051661,0.2,0.4472135954999579,151.4,22.345021816950634,0.0,0.0,0.4,0.5477225575051662,12.6,8.08084154033477,8.4,1.8165902124584952,114.4,40.74677901380672,6.6,3.714835124201342,26.6,5.770615218501403,0.8,1.3038404810405297,44.6,14.38054240979804,504.8,104.46147615269467
BAGAHA,10.642857142857142,9.841881799871272,14.5,13.305580090265195,37.07142857142857,34.264725718607885,29.714285714285715,15.602901956064118,23.428571428571427,23.71534487241504,36.285714285714285,20.852701619578333,1.5,2.4099154150493143,19.785714285714285,16.25365554825494,20.0,18.530639907585904,5.428571428571429,4.25557165488846,3.5,2.7665585397468377,7.214285714285714,4.758451128556134,241.71428571428572,175.68784755986903,0.0,0.0,0.0,0.0,61.642857142857146,15.445224020872764,36.714285714285715,8.175277661043987,650.2142857142857,491.2198596855084,18.142857142857142,8.502100580780864,108.28571428571429,31.138471311295866,10.285714285714286,3.6674990730127597,134.28571428571428,39.08458002338512,1472.7857142857142,499.53026836317844
BAGALKOT,8.785714285714286,4.593952068143028,56.142857142857146,17.654187312655594,33.57142857142857,7.622984330948747,89.64285714285714,25.17204537044751,20.357142857142858,76.16945394504096,47.285714285714285,23.31202585470746,1.8571428571428572,1.8337495365063796,7.428571428571429,2.9013070188420973,57.92857142857143,8.269166879385182,2.357142857142857,2.6488645711858347,4.642857142857143,4.7329799176733145,3.142857142857143,2.14322341192107,261.2857142857143,82.0576050677239,0.14285714285714285,0.5345224838248488,1.0,1.3008872711759818,18.714285714285715,4.410277706737916,44.857142857142854,7.336496154444289,1031.7857142857142,254.64852959790213,9.857142857142858,8.169899188316386,190.14285714285714,41.59300448366314,12.571428571428571,7.035233151396298,137.07142857142858,22.427538997725666,2085.214285714286,163.40095968620744
BAGESHWAR,0.7857142857142857,0.8017837257372731,2.7142857142857144,2.016416144037253,1.7857142857142858,2.1901377346421156,5.785714285714286,3.4234164543304137,4.142857142857143,2.3812454032143915,2.857142857142857,2.0701966780270626,0.0,0.0,0.7857142857142857,0.892582375303981,2.5,2.2786635759382503,0.42857142857142855,0.646206172658864,0.0,0.0,2.5714285714285716,1.9499225118444583,7.142857142857143,4.605300338608895,0.0,0.0,0.7857142857142857,1.1217137594956024,3.0,4.019184762342502,5.785714285714286,3.826598638851107,27.785714285714285,15.10057854942891,3.642857142857143,2.0232168923292906,1.2142857142857142,1.42389343964797,2.9285714285714284,3.2454532862093446,9.714285714285714,6.09449400220044,86.64285714285714,24.895495863423054
BAGHPAT,1.5714285714285714,1.8693596482500348,24.071428571428573,24.483791453858693,81.57142857142857,32.464689186191876,36.214285714285715,13.656097941542853,80.0,40.92018497589592,52.42857142857143,19.413374793660196,1.5,1.4005493427717788,21.785714285714285,10.100864939571887,70.0,22.674960775133574,10.428571428571429,4.535573676110728,4.642857142857143,3.875110774737093,15.285714285714286,3.6040270516480577,86.21428571428571,59.39590580480802,0.0,0.0,13.428571428571429,13.212548148310702,53.5,31.223142304781163,79.35714285714286,11.646109570662134,389.57142857142856,143.51023243374254,16.642857142857142,6.440343312124127,50.357142857142854,16.017332644824013,41.57142857142857,14.89818928447494,188.35714285714286,74.39769138566388,1327.2142857142858,347.00923919675694
BAHRAICH,9.642857142857142,5.745997173379354,26.642857142857142,13.675397014949272,39.92857142857143,9.871982777337285,67.28571428571429,15.617685100938866,85.57142857142857,33.5277480620141,90.28571428571429,67.54534496450238,2.5714285714285716,2.2088732148135795,33.642857142857146,11.997481420679943,32.0,27.584834183352942,22.714285714285715,3.9307186938967615,5.642857142857143,6.845629069898351,30.357142857142858,15.168830099694787,165.21428571428572,28.794172945309537,0.0,0.0,32.785714285714285,69.8781120913448,79.85714285714286,57.974606036220244,48.07142857142857,6.798917172997087,631.1428571428571,328.3344582640032,28.785714285714285,17.021156841407116,49.714285714285715,21.26907676354633,19.071428571428573,7.650684089214965,163.71428571428572,61.39960983517802,1680.2142857142858,576.6783103484763
BAKSA,4.0,0.0,6.5,3.5355339059327378,5.0,2.8284271247461903,31.0,12.727922061357855,32.0,1.4142135623730951,18.5,6.363961030678928,0.0,0.0,6.5,0.7071067811865476,23.5,12.020815280171307,0.5,0.7071067811865476,4.0,1.4142135623730951,2.0,1.4142135623730951,58.0,11.313708498984761,0.0,0.0,0.0,0.0,57.5,6.363961030678928,40.0,2.8284271247461903,272.0,55.154328932550705,26.5,9.192388155425117,1.5,2.1213203435596424,12.5,2.1213203435596424,114.5,14.849242404917497,716.0,73.53910524340094
BALAGHAT,13.428571428571429,5.556898494584986,133.28571428571428,32.85967500993036,24.571428571428573,9.112242700508313,137.5,49.47843353033101,86.64285714285714,33.216323936043494,17.071428571428573,10.36610071126284,0.5714285714285714,0.7559289460184544,8.142857142857142,3.5487190073893697,58.285714285714285,23.616905846410997,3.5714285714285716,2.138089935299395,1.3571428571428572,1.0818177620697813,6.714285714285714,3.1238184579520234,359.42857142857144,132.3740122564815,0.0,0.0,12.357142857142858,7.174818602447172,20.714285714285715,47.89319619484841,56.07142857142857,9.409195876001677,1492.142857142857,178.30995362132634,74.07142857142857,22.265752542048432,38.142857142857146,10.501700542565203,14.214285714285714,4.870295701472368,155.64285714285714,49.05351417327053,2756.285714285714,341.7588957981091
BALASORE,22.928571428571427,4.714368963633916,172.64285714285714,128.55205898052301,45.142857142857146,33.74760878789932,188.42857142857142,41.55573511417071,14.428571428571429,49.130460997248925,70.92857142857143,47.8096615368038,2.4285714285714284,1.8277470669267508,20.285714285714285,11.854428393114217,174.42857142857142,132.99202653121395,1.7857142857142858,1.7177163475234933,12.857142857142858,6.561626707985227,35.714285714285715,12.066664642907568,758.0714285714286,638.479258657839,0.0,0.0,22.5,5.45964214099169,80.78571428571429,61.24877213391374,41.42857142857143,17.934557470100888,1007.7857142857143,490.90797799296644,61.785714285714285,21.25008080139777,53.785714285714285,11.917527953710557,48.57142857142857,18.362647227097,291.35714285714283,88.55298904120554,3154.0,696.8174907281067
BALLIA,3.0714285714285716,2.1290765681316004,24.0,28.860406735232903,46.357142857142854,18.29084320240445,68.71428571428571,26.163475925944404,77.28571428571429,54.69837372273592,46.357142857142854,25.761053319533893,2.0,1.8397324220155997,17.285714285714285,7.162171688580448,31.285714285714285,23.940402192587683,17.714285714285715,5.810184313620503,2.5,2.7665585397468377,18.857142857142858,7.563649331426678,163.71428571428572,56.98775654124662,0.0,0.0,11.214285714285714,12.686628766167528,43.5,42.734871367177774,36.214285714285715,9.250185623323137,321.07142857142856,220.92305109583856,9.857142857142858,5.920721666734981,68.64285714285714,30.920760123150377,13.642857142857142,8.97524066835787,149.92857142857142,66.34926732621298,1182.4285714285713,423.529258690628
BALOD,7.0,5.196152422706632,59.666666666666664,8.736894948054106,9.0,6.082762530298219,64.66666666666667,15.69500982265807,95.66666666666667,2.516611478423582,24.0,2.6457513110645907,0.3333333333333333,0.5773502691896258,3.0,2.6457513110645907,14.333333333333334,7.571877794400366,1.6666666666666667,1.5275252316519465,1.0,1.0,3.6666666666666665,0.5773502691896258,29.666666666666668,20.108041509140897,0.0,0.0,2.0,1.0,21.333333333333332,12.503332889007368,15.0,2.0,787.3333333333334,124.50033467157158,25.333333333333332,7.571877794400366,19.333333333333332,5.033222956847167,3.6666666666666665,2.516611478423583,82.0,25.238858928247925,1270.3333333333333,187.23603641749455
BALODA BAZAR,16.0,5.656854249492381,104.0,8.48528137423857,16.5,2.1213203435596424,190.0,11.313708498984761,132.5,2.1213203435596424,20.5,3.5355339059327378,1.0,1.4142135623730951,6.5,0.7071067811865476,34.0,4.242640687119285,1.5,0.7071067811865476,2.0,1.4142135623730951,2.0,2.8284271247461903,782.0,107.48023074035522,0.0,0.0,16.0,8.48528137423857,81.0,89.09545442950498,22.5,2.1213203435596424,630.0,35.35533905932738,50.0,7.0710678118654755,34.0,7.0710678118654755,19.5,9.192388155425117,166.0,21.213203435596427,2327.5,61.518289963229634
